Run,Degree,Measured,Calibration,Difference
4,1308.999,3.853000,3.853000,0.000000
4,1310.001,3.854000,3.853000,0.001000
4,1311.002,3.856000,3.854000,0.002000
4,1311.997,3.854000,3.854000,0.000000
4,1312.999,3.854000,3.854000,0.000000
4,1314.000,3.856000,3.855000,0.001000
4,1315.001,3.857000,3.857000,0.000000
4,1316.002,3.856000,3.855000,0.001000
4,1316.998,3.856000,3.855000,0.001000
4,1317.999,3.857000,3.856000,0.001000
4,1319.001,3.856000,3.856000,0.000000
4,1320.002,3.857000,3.857000,0.000000
4,1320.997,3.857000,3.856000,0.001000
4,1321.999,3.858000,3.857000,0.001000
4,1323.000,3.858000,3.858000,0.000000
4,1324.001,3.858000,3.858000,0.000000
4,1325.002,3.857000,3.858000,-0.001000
4,1325.998,3.858000,3.857000,0.001000
4,1326.999,3.858000,3.858000,0.000000
4,1328.001,3.858000,3.858000,0.000000
4,1329.002,3.860000,3.859000,0.001000
4,1329.997,3.859000,3.858000,0.001000
4,1330.999,3.859000,3.858000,0.001000
4,1332.000,3.859000,3.859000,0.000000
4,1333.001,3.858000,3.858000,0.000000
4,1334.002,3.859000,3.858000,0.001000
4,1334.998,3.859000,3.859000,0.000000
4,1335.999,3.859000,3.859000,0.000000
4,1337.001,3.860000,3.859000,0.001000
4,1338.002,3.859000,3.860000,-0.001000
4,1338.997,3.860000,3.860000,0.000000
4,1339.999,3.860000,3.859000,0.001000
4,1341.000,3.861000,3.860000,0.001000
4,1342.001,3.861000,3.861000,0.000000
4,1343.002,3.860000,3.860000,0.000000
4,1343.998,3.860000,3.859000,0.001000
4,1344.999,3.860000,3.860000,0.000000
4,1346.001,3.861000,3.860000,0.001000
4,1347.002,3.860000,3.860000,0.000000
4,1347.997,3.859000,3.859000,0.000000
4,1348.999,3.859000,3.859000,0.000000
4,1350.000,3.860000,3.859000,0.001000
4,1351.001,3.861000,3.860000,0.001000
4,1352.002,3.860000,3.859000,0.001000
4,1352.998,3.859000,3.859000,0.000000
4,1353.999,3.860000,3.859000,0.001000
4,1355.001,3.859000,3.859000,0.000000
4,1356.002,3.860000,3.859000,0.001000
4,1356.997,3.860000,3.859000,0.001000
4,1357.999,3.860000,3.859000,0.001000
4,1359.000,3.860000,3.860000,0.000000
4,1360.001,3.860000,3.860000,0.000000
4,1361.002,3.861000,3.860000,0.001000
4,1361.998,3.861000,3.860000,0.001000
4,1362.999,3.862000,3.861000,0.001000
4,1364.001,3.862000,3.862000,0.000000
4,1365.002,3.862000,3.861000,0.001000
4,1365.997,3.863000,3.862000,0.001000
4,1366.999,3.863000,3.862000,0.001000
4,1368.000,3.861000,3.861000,0.000000
4,1369.001,3.863000,3.862000,0.001000
4,1370.002,3.862000,3.862000,0.000000
4,1370.998,3.862000,3.861000,0.001000
4,1371.999,3.863000,3.862000,0.001000
4,1373.001,3.862000,3.862000,0.000000
4,1374.002,3.861000,3.862000,-0.001000
4,1374.997,3.863000,3.863000,0.000000
4,1375.999,3.862000,3.862000,0.000000
4,1377.000,3.862000,3.862000,0.000000
4,1378.001,3.862000,3.861000,0.001000
4,1379.002,3.863000,3.861000,0.002000
4,1379.998,3.862000,3.861000,0.001000
4,1380.999,3.860000,3.860000,0.000000
4,1382.001,3.861000,3.860000,0.001000
4,1383.002,3.861000,3.861000,0.000000
4,1383.997,3.860000,3.860000,0.000000
4,1384.999,3.859000,3.858000,0.001000
4,1386.000,3.858000,3.858000,0.000000
4,1387.001,3.859000,3.859000,0.000000
4,1388.002,3.858000,3.858000,0.000000
4,1388.998,3.856000,3.855000,0.001000
4,1389.999,3.856000,3.855000,0.001000
4,1391.001,3.855000,3.855000,0.000000
4,1392.002,3.856000,3.855000,0.001000
4,1392.997,3.853000,3.852000,0.001000
4,1393.999,3.852000,3.852000,0.000000
4,1395.000,3.853000,3.852000,0.001000
4,1396.001,3.851000,3.851000,0.000000
4,1397.002,3.851000,3.850000,0.001000
4,1397.998,3.849000,3.849000,0.000000
4,1398.999,3.850000,3.849000,0.001000
4,1400.001,3.850000,3.850000,0.000000
4,1401.002,3.849000,3.849000,0.000000
4,1401.997,3.847000,3.847000,0.000000
4,1402.999,3.848000,3.847000,0.001000
4,1404.000,3.848000,3.846000,0.002000
4,1405.001,3.846000,3.846000,0.000000
4,1406.002,3.846000,3.846000,0.000000
4,1406.998,3.845000,3.845000,0.000000
4,1407.999,3.845000,3.844000,0.001000
4,1409.001,3.846000,3.845000,0.001000
4,1410.002,3.844000,3.844000,0.000000
4,1410.997,3.844000,3.844000,0.000000
4,1411.999,3.844000,3.843000,0.001000
4,1413.000,3.843000,3.842000,0.001000
4,1414.001,3.843000,3.842000,0.001000
4,1415.002,3.843000,3.842000,0.001000
4,1415.998,3.843000,3.842000,0.001000
4,1416.999,3.841000,3.840000,0.001000
4,1418.001,3.841000,3.841000,0.000000
4,1419.002,3.842000,3.841000,0.001000
4,1419.997,3.840000,3.839000,0.001000
4,1420.999,3.839000,3.838000,0.001000
4,1422.000,3.838000,3.839000,-0.001000
4,1423.001,3.838000,3.839000,-0.001000
4,1424.002,3.837000,3.837000,0.000000
4,1424.998,3.836000,3.837000,-0.001000
4,1425.999,3.836000,3.836000,0.000000
4,1427.001,3.836000,3.835000,0.001000
4,1428.002,3.835000,3.835000,0.000000
4,1428.997,3.834000,3.833000,0.001000
4,1429.999,3.833000,3.834000,-0.001000
4,1431.000,3.833000,3.833000,0.000000
4,1432.001,3.833000,3.833000,0.000000
4,1433.002,3.832000,3.832000,0.000000
4,1433.998,3.831000,3.831000,0.000000
4,1434.999,3.831000,3.831000,0.000000
4,1436.001,3.831000,3.831000,0.000000
4,1437.002,3.831000,3.831000,0.000000
4,1437.997,3.830000,3.830000,0.000000
4,1438.999,3.829000,3.830000,-0.001000
5,1440.000,3.828000,3.830000,-0.002000
5,1441.001,3.829000,3.828000,0.001000
5,1442.002,3.828000,3.827000,0.001000
5,1442.998,3.827000,3.826000,0.001000
5,1443.999,3.826000,3.826000,0.000000
5,1445.001,3.826000,3.825000,0.001000
5,1446.002,3.826000,3.824000,0.002000
5,1446.997,3.825000,3.824000,0.001000
5,1447.999,3.825000,3.824000,0.001000
5,1449.000,3.825000,3.824000,0.001000
5,1450.001,3.824000,3.823000,0.001000
5,1451.002,3.824000,3.823000,0.001000
5,1451.998,3.823000,3.822000,0.001000
5,1452.999,3.822000,3.821000,0.001000
5,1454.001,3.822000,3.822000,0.000000
5,1455.002,3.821000,3.821000,0.000000
5,1455.997,3.820000,3.819000,0.001000
5,1456.999,3.821000,3.819000,0.002000
5,1458.000,3.820000,3.819000,0.001000
5,1459.001,3.821000,3.821000,0.000000
5,1460.002,3.819000,3.819000,0.000000
5,1460.998,3.821000,3.820000,0.001000
5,1461.999,3.820000,3.819000,0.001000
5,1463.001,3.819000,3.819000,0.000000
5,1464.002,3.819000,3.819000,0.000000
5,1464.997,3.818000,3.819000,-0.001000
5,1465.999,3.819000,3.818000,0.001000
5,1467.000,3.819000,3.819000,0.000000
5,1468.001,3.818000,3.818000,0.000000
5,1469.002,3.819000,3.817000,0.002000
5,1469.998,3.817000,3.817000,0.000000
5,1470.999,3.816000,3.815000,0.001000
5,1472.001,3.818000,3.815000,0.003000
5,1473.002,3.816000,3.815000,0.001000
5,1473.997,3.815000,3.814000,0.001000
5,1474.999,3.813000,3.813000,0.000000
5,1476.000,3.813000,3.812000,0.001000
5,1477.001,3.812000,3.811000,0.001000
5,1478.002,3.812000,3.812000,0.000000
5,1478.998,3.811000,3.810000,0.001000
5,1479.999,3.811000,3.809000,0.002000
5,1481.001,3.810000,3.810000,0.000000
5,1482.002,3.809000,3.809000,0.000000
5,1482.997,3.809000,3.807000,0.002000
5,1483.999,3.808000,3.807000,0.001000
5,1485.000,3.807000,3.807000,0.000000
5,1486.001,3.806000,3.807000,-0.001000
5,1487.002,3.806000,3.805000,0.001000
5,1487.998,3.805000,3.805000,0.000000
5,1488.999,3.806000,3.805000,0.001000
5,1490.001,3.804000,3.804000,0.000000
5,1491.002,3.804000,3.803000,0.001000
5,1491.997,3.804000,3.803000,0.001000
5,1492.999,3.803000,3.803000,0.000000
5,1494.000,3.803000,3.802000,0.001000
5,1495.001,3.803000,3.802000,0.001000
5,1496.002,3.802000,3.801000,0.001000
5,1496.998,3.801000,3.801000,0.000000
5,1497.999,3.800000,3.799000,0.001000
5,1499.001,3.801000,3.801000,0.000000
5,1500.002,3.800000,3.800000,0.000000
5,1500.997,3.799000,3.799000,0.000000
5,1501.999,3.799000,3.798000,0.001000
5,1503.000,3.799000,3.799000,0.000000
5,1504.001,3.800000,3.799000,0.001000
5,1505.002,3.799000,3.798000,0.001000
5,1505.998,3.798000,3.797000,0.001000
5,1506.999,3.798000,3.798000,0.000000
5,1508.001,3.798000,3.797000,0.001000
5,1509.002,3.796000,3.796000,0.000000
5,1509.997,3.796000,3.795000,0.001000
5,1510.999,3.797000,3.797000,0.000000
5,1512.000,3.798000,3.796000,0.002000
5,1513.001,3.796000,3.796000,0.000000
5,1514.002,3.796000,3.795000,0.001000
5,1514.998,3.797000,3.796000,0.001000
5,1515.999,3.795000,3.795000,0.000000
5,1517.001,3.795000,3.795000,0.000000
5,1518.002,3.795000,3.794000,0.001000
5,1518.997,3.795000,3.794000,0.001000
5,1519.999,3.795000,3.795000,0.000000
5,1521.000,3.795000,3.794000,0.001000
5,1522.001,3.796000,3.794000,0.002000
5,1523.002,3.796000,3.795000,0.001000
5,1523.998,3.795000,3.793000,0.002000
5,1524.999,3.795000,3.795000,0.000000
5,1526.001,3.796000,3.795000,0.001000
5,1527.002,3.796000,3.795000,0.001000
5,1527.997,3.796000,3.795000,0.001000
5,1528.999,3.797000,3.796000,0.001000
5,1530.000,3.796000,3.795000,0.001000
5,1531.001,3.796000,3.795000,0.001000
5,1532.002,3.796000,3.796000,0.000000
5,1532.998,3.797000,3.797000,0.000000
5,1533.999,3.796000,3.795000,0.001000
5,1535.001,3.796000,3.795000,0.001000
5,1536.002,3.797000,3.797000,0.000000
5,1536.997,3.797000,3.796000,0.001000
5,1537.999,3.796000,3.795000,0.001000
5,1539.000,3.797000,3.797000,0.000000
5,1540.001,3.797000,3.797000,0.000000
5,1541.002,3.798000,3.797000,0.001000
5,1541.998,3.799000,3.799000,0.000000
5,1542.999,3.801000,3.800000,0.001000
5,1544.001,3.802000,3.801000,0.001000
5,1545.002,3.805000,3.804000,0.001000
5,1545.997,3.812000,3.811000,0.001000
5,1546.999,3.819000,3.819000,0.000000
5,1548.000,3.822000,3.821000,0.001000
5,1549.001,3.819000,3.818000,0.001000
5,1550.002,3.813000,3.812000,0.001000
5,1550.998,3.806000,3.805000,0.001000
5,1551.999,3.800000,3.800000,0.000000
5,1553.001,3.797000,3.796000,0.001000
5,1554.002,3.793000,3.792000,0.001000
5,1554.997,3.792000,3.791000,0.001000
5,1555.999,3.791000,3.791000,0.000000
5,1557.000,3.793000,3.793000,0.000000
5,1558.001,3.797000,3.797000,0.000000
5,1559.002,3.802000,3.802000,0.000000
5,1559.998,3.807000,3.807000,0.000000
5,1560.999,3.811000,3.811000,0.000000
5,1562.001,3.813000,3.813000,0.000000
5,1563.002,3.811000,3.811000,0.000000
5,1563.997,3.808000,3.807000,0.001000
5,1564.999,3.805000,3.805000,0.000000
5,1566.000,3.805000,3.805000,0.000000
5,1567.001,3.805000,3.805000,0.000000
5,1568.002,3.806000,3.805000,0.001000
5,1568.998,3.806000,3.805000,0.001000
5,1569.999,3.807000,3.806000,0.001000
5,1571.001,3.807000,3.806000,0.001000
5,1572.002,3.807000,3.807000,0.000000
5,1572.997,3.810000,3.808000,0.002000
5,1573.999,3.807000,3.809000,-0.002000
5,1575.000,3.809000,3.808000,0.001000
5,1576.001,3.809000,3.808000,0.001000
5,1577.002,3.810000,3.810000,0.000000
5,1577.998,3.810000,3.810000,0.000000
5,1578.999,3.809000,3.809000,0.000000
5,1580.001,3.811000,3.810000,0.001000
5,1581.002,3.812000,3.812000,0.000000
5,1581.997,3.810000,3.811000,-0.001000
5,1582.999,3.812000,3.811000,0.001000
5,1584.000,3.812000,3.812000,0.000000
5,1585.001,3.813000,3.813000,0.000000
5,1586.002,3.814000,3.813000,0.001000
5,1586.998,3.813000,3.813000,0.000000
5,1587.999,3.814000,3.814000,0.000000
5,1589.001,3.815000,3.814000,0.001000
5,1590.002,3.815000,3.814000,0.001000
5,1590.997,3.815000,3.813000,0.002000
5,1591.999,3.816000,3.816000,0.000000
5,1593.000,3.816000,3.816000,0.000000
5,1594.001,3.818000,3.817000,0.001000
5,1595.002,3.818000,3.816000,0.002000
5,1595.998,3.819000,3.818000,0.001000
5,1596.999,3.819000,3.819000,0.000000
5,1598.001,3.820000,3.820000,0.000000
5,1599.002,3.820000,3.820000,0.000000
5,1599.997,3.821000,3.821000,0.000000
5,1600.999,3.821000,3.821000,0.000000
5,1602.000,3.822000,3.821000,0.001000
5,1603.001,3.823000,3.823000,0.000000
5,1604.002,3.823000,3.822000,0.001000
5,1604.998,3.823000,3.823000,0.000000
5,1605.999,3.824000,3.824000,0.000000
5,1607.001,3.825000,3.825000,0.000000
5,1608.002,3.825000,3.824000,0.001000
5,1608.997,3.825000,3.824000,0.001000
5,1609.999,3.826000,3.825000,0.001000
5,1611.000,3.827000,3.825000,0.002000
5,1612.001,3.827000,3.826000,0.001000
5,1613.002,3.827000,3.828000,-0.001000
5,1613.998,3.828000,3.827000,0.001000
5,1614.999,3.829000,3.829000,0.000000
5,1616.001,3.829000,3.829000,0.000000
5,1617.002,3.829000,3.829000,0.000000
5,1617.997,3.831000,3.830000,0.001000
5,1618.999,3.830000,3.830000,0.000000
5,1620.000,3.832000,3.831000,0.001000
5,1621.001,3.833000,3.832000,0.001000
5,1622.002,3.833000,3.834000,-0.001000
5,1622.998,3.833000,3.833000,0.000000
5,1623.999,3.834000,3.833000,0.001000
5,1625.001,3.835000,3.836000,-0.001000
5,1626.002,3.835000,3.835000,0.000000
5,1626.997,3.836000,3.835000,0.001000
5,1627.999,3.837000,3.835000,0.002000
5,1629.000,3.836000,3.836000,0.000000
5,1630.001,3.837000,3.837000,0.000000
5,1631.002,3.839000,3.837000,0.002000
5,1631.998,3.838000,3.838000,0.000000
5,1632.999,3.837000,3.839000,-0.002000
5,1634.001,3.840000,3.839000,0.001000
5,1635.002,3.840000,3.840000,0.000000
5,1635.997,3.840000,3.840000,0.000000
5,1636.999,3.840000,3.841000,-0.001000
5,1638.000,3.841000,3.841000,0.000000
5,1639.001,3.843000,3.842000,0.001000
5,1640.002,3.843000,3.843000,0.000000
5,1640.998,3.844000,3.844000,0.000000
5,1641.999,3.846000,3.844000,0.002000
5,1643.001,3.845000,3.846000,-0.001000
5,1644.002,3.846000,3.846000,0.000000
5,1644.997,3.846000,3.847000,-0.001000
5,1645.999,3.847000,3.847000,0.000000
5,1647.000,3.848000,3.847000,0.001000
5,1648.001,3.848000,3.848000,0.000000
5,1649.002,3.848000,3.848000,0.000000
5,1649.998,3.849000,3.848000,0.001000
5,1650.999,3.849000,3.850000,-0.001000
5,1652.001,3.849000,3.850000,-0.001000
5,1653.002,3.850000,3.850000,0.000000
5,1653.997,3.851000,3.850000,0.001000
5,1654.999,3.851000,3.850000,0.001000
5,1656.000,3.850000,3.851000,-0.001000
5,1657.001,3.851000,3.851000,0.000000
5,1658.002,3.851000,3.850000,0.001000
5,1658.998,3.851000,3.850000,0.001000
5,1659.999,3.850000,3.851000,-0.001000
5,1661.001,3.851000,3.851000,0.000000
5,1662.002,3.851000,3.851000,0.000000
5,1662.997,3.853000,3.851000,0.002000
5,1663.999,3.851000,3.851000,0.000000
5,1665.000,3.852000,3.852000,0.000000
5,1666.001,3.852000,3.851000,0.001000
5,1667.002,3.853000,3.852000,0.001000
5,1667.998,3.854000,3.853000,0.001000
5,1668.999,3.853000,3.853000,0.000000
5,1670.001,3.854000,3.853000,0.001000
5,1671.002,3.855000,3.854000,0.001000
5,1671.997,3.855000,3.854000,0.001000
5,1672.999,3.855000,3.854000,0.001000
5,1674.000,3.856000,3.855000,0.001000
5,1675.001,3.857000,3.857000,0.000000
5,1676.002,3.856000,3.855000,0.001000
5,1676.998,3.855000,3.855000,0.000000
5,1677.999,3.857000,3.856000,0.001000
5,1679.001,3.856000,3.856000,0.000000
5,1680.002,3.857000,3.857000,0.000000
5,1680.997,3.857000,3.856000,0.001000
5,1681.999,3.858000,3.857000,0.001000
5,1683.000,3.858000,3.858000,0.000000
5,1684.001,3.858000,3.858000,0.000000
5,1685.002,3.857000,3.858000,-0.001000
5,1685.998,3.858000,3.857000,0.001000
5,1686.999,3.858000,3.858000,0.000000
5,1688.001,3.858000,3.858000,0.000000
5,1689.002,3.859000,3.859000,0.000000
5,1689.997,3.859000,3.858000,0.001000
5,1690.999,3.858000,3.858000,0.000000
5,1692.000,3.858000,3.859000,-0.001000
5,1693.001,3.858000,3.858000,0.000000
5,1694.002,3.859000,3.858000,0.001000
5,1694.998,3.859000,3.859000,0.000000
5,1695.999,3.859000,3.859000,0.000000
5,1697.001,3.860000,3.859000,0.001000
5,1698.002,3.859000,3.860000,-0.001000
5,1698.997,3.860000,3.860000,0.000000
5,1699.999,3.859000,3.859000,0.000000
5,1701.000,3.860000,3.860000,0.000000
5,1702.001,3.861000,3.861000,0.000000
5,1703.002,3.860000,3.860000,0.000000
5,1703.998,3.860000,3.859000,0.001000
5,1704.999,3.860000,3.860000,0.000000
5,1706.001,3.860000,3.860000,0.000000
5,1707.002,3.860000,3.860000,0.000000
5,1707.997,3.859000,3.859000,0.000000
5,1708.999,3.860000,3.859000,0.001000
5,1710.000,3.859000,3.859000,0.000000
5,1711.001,3.860000,3.860000,0.000000
5,1712.002,3.860000,3.859000,0.001000
5,1712.998,3.860000,3.859000,0.001000
5,1713.999,3.859000,3.859000,0.000000
5,1715.001,3.859000,3.859000,0.000000
5,1716.002,3.859000,3.859000,0.000000
5,1716.997,3.860000,3.859000,0.001000
5,1717.999,3.860000,3.859000,0.001000
5,1719.000,3.860000,3.860000,0.000000
5,1720.001,3.860000,3.860000,0.000000
5,1721.002,3.860000,3.860000,0.000000
5,1721.998,3.860000,3.860000,0.000000
5,1722.999,3.861000,3.861000,0.000000
5,1724.001,3.862000,3.862000,0.000000
5,1725.002,3.862000,3.861000,0.001000
5,1725.997,3.863000,3.862000,0.001000
5,1726.999,3.862000,3.862000,0.000000
5,1728.000,3.861000,3.861000,0.000000
5,1729.001,3.863000,3.862000,0.001000
5,1730.002,3.862000,3.862000,0.000000
5,1730.998,3.862000,3.861000,0.001000
5,1731.999,3.862000,3.862000,0.000000
5,1733.001,3.863000,3.862000,0.001000
5,1734.002,3.862000,3.862000,0.000000
5,1734.997,3.863000,3.863000,0.000000
5,1735.999,3.861000,3.862000,-0.001000
5,1737.000,3.862000,3.862000,0.000000
5,1738.001,3.862000,3.861000,0.001000
5,1739.002,3.863000,3.861000,0.002000
5,1739.998,3.861000,3.861000,0.000000
5,1740.999,3.860000,3.860000,0.000000
5,1742.001,3.861000,3.860000,0.001000
5,1743.002,3.861000,3.861000,0.000000
5,1743.997,3.860000,3.860000,0.000000
5,1744.999,3.859000,3.858000,0.001000
5,1746.000,3.859000,3.858000,0.001000
5,1747.001,3.858000,3.859000,-0.001000
5,1748.002,3.858000,3.858000,0.000000
5,1748.998,3.856000,3.855000,0.001000
5,1749.999,3.856000,3.855000,0.001000
5,1751.001,3.855000,3.855000,0.000000
5,1752.002,3.855000,3.855000,0.000000
5,1752.997,3.853000,3.852000,0.001000
5,1753.999,3.852000,3.852000,0.000000
5,1755.000,3.852000,3.852000,0.000000
5,1756.001,3.851000,3.851000,0.000000
5,1757.002,3.851000,3.850000,0.001000
5,1757.998,3.849000,3.849000,0.000000
5,1758.999,3.850000,3.849000,0.001000
5,1760.001,3.850000,3.850000,0.000000
5,1761.002,3.849000,3.849000,0.000000
5,1761.997,3.847000,3.847000,0.000000
5,1762.999,3.848000,3.847000,0.001000
5,1764.000,3.847000,3.846000,0.001000
5,1765.001,3.846000,3.846000,0.000000
5,1766.002,3.846000,3.846000,0.000000
5,1766.998,3.845000,3.845000,0.000000
5,1767.999,3.844000,3.844000,0.000000
5,1769.001,3.845000,3.845000,0.000000
5,1770.002,3.844000,3.844000,0.000000
5,1770.997,3.845000,3.844000,0.001000
5,1771.999,3.845000,3.843000,0.002000
5,1773.000,3.843000,3.842000,0.001000
5,1774.001,3.843000,3.842000,0.001000
5,1775.002,3.842000,3.842000,0.000000
5,1775.998,3.842000,3.842000,0.000000
5,1776.999,3.840000,3.840000,0.000000
5,1778.001,3.842000,3.841000,0.001000
5,1779.002,3.840000,3.841000,-0.001000
5,1779.997,3.840000,3.839000,0.001000
5,1780.999,3.839000,3.838000,0.001000
5,1782.000,3.840000,3.839000,0.001000
5,1783.001,3.838000,3.839000,-0.001000
5,1784.002,3.838000,3.837000,0.001000
5,1784.998,3.837000,3.837000,0.000000
5,1785.999,3.836000,3.836000,0.000000
5,1787.001,3.835000,3.835000,0.000000
5,1788.002,3.835000,3.835000,0.000000
5,1788.997,3.833000,3.833000,0.000000
5,1789.999,3.834000,3.834000,0.000000
5,1791.000,3.833000,3.833000,0.000000
5,1792.001,3.833000,3.833000,0.000000
5,1793.002,3.832000,3.832000,0.000000
5,1793.998,3.831000,3.831000,0.000000
5,1794.999,3.832000,3.831000,0.001000
5,1796.001,3.831000,3.831000,0.000000
5,1797.002,3.831000,3.831000,0.000000
5,1797.997,3.830000,3.830000,0.000000
5,1798.999,3.830000,3.830000,0.000000
